"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","direction","significant_fdr","significant_fc","significant","fold_change","fold_change_direction","entrez_id","gene_name"
0.0594525634803507,8.35278578816473,0.254649731502026,0.804429674795371,0.99994931488569,-5.51980897175953,"G6PD","Up",FALSE,FALSE,FALSE,1.04207026799521,1.04207026799521,"2539","glucose-6-phosphate dehydrogenase"
-0.0599018902024095,13.1361738967474,-0.254638284773796,0.804438258648529,0.99994931488569,-5.51981169549756,"IL13RA1","Down",FALSE,FALSE,FALSE,0.959329355848611,-1.04239487085789,"3597","interleukin 13 receptor subunit alpha 1"
-0.07656966201895,5.40054988851539,-0.254629214649008,0.80444506031631,0.99994931488569,-5.51981385363949,"LOC730236","Down",FALSE,FALSE,FALSE,0.948309791956996,-1.0545077236167,NA,NA
0.0626174408052211,15.4184865937996,0.254607427143449,0.804461398792046,0.99994931488569,-5.51981903744079,"ATP5J2","Up",FALSE,FALSE,FALSE,1.044358793703,1.044358793703,NA,NA
0.0563465176003781,5.99002542042389,0.254552747288904,0.804502403716748,0.99994931488569,-5.51983204524477,"RNU105B","Up",FALSE,FALSE,FALSE,1.03982915935554,1.03982915935554,"26767","RNA, U105B small nucleolar"
-0.0659555132756999,4.07521408158906,-0.254508728080849,0.804535414580118,0.99994931488569,-5.51984251498669,"XLOC_001349","Down",FALSE,FALSE,FALSE,0.955312393795573,-1.04677800319001,NA,NA
0.064458500716464,6.932453854851,0.254485932439765,0.804552509635924,0.99994931488569,-5.51984793611199,"ANKRD26P1","Up",FALSE,FALSE,FALSE,1.04569237730596,1.04569237730596,"124149","ankyrin repeat domain 26 pseudogene 1"
-0.0567990970239407,8.48432990870492,-0.254464365112233,0.804568683647064,0.99994931488569,-5.51985306468691,"ELF2","Down",FALSE,FALSE,FALSE,0.961394798418768,-1.0401554092499,"1998","E74 like ETS transcription factor 2"
-0.0756831662607942,4.4675509628865,-0.254448161240722,0.804580835499481,0.99994931488569,-5.5198569175842,"CYCSP52","Down",FALSE,FALSE,FALSE,0.948892680871125,-1.05385995714706,"360155","CYCS pseudogene 52"
0.0619534056770998,11.4175154426128,0.254443983054136,0.804583968877284,0.99994931488569,-5.51985791101896,"XLOC_l2_007310","Up",FALSE,FALSE,FALSE,1.04387821303123,1.04387821303123,NA,NA
0.0623496835288329,9.83322136748296,0.25442096094153,0.804601234082944,0.99994931488569,-5.51986338462883,"XLOC_012227","Up",FALSE,FALSE,FALSE,1.04416498370821,1.04416498370821,NA,NA
-0.0575941374067028,8.59343224422447,-0.254404676946257,0.804613446171193,0.99994931488569,-5.51986725592688,"DNAJC22","Down",FALSE,FALSE,FALSE,0.960865138929283,-1.04072877606354,"79962","DnaJ heat shock protein family (Hsp40) member C22"
-0.0893895323379628,7.02000881234751,-0.25435681285008,0.804649341895384,0.99994931488569,-5.5198786335515,"LYG1","Down",FALSE,FALSE,FALSE,0.939920386693684,-1.06391989593678,"129530","lysozyme g1"
0.0631868591737756,12.190029342808,0.25430636401342,0.804687176567531,0.99994931488569,-5.51989062330543,"KIAA0196","Up",FALSE,FALSE,FALSE,1.04477107380091,1.04477107380091,NA,NA
-0.086826942762813,7.93807371447765,-0.254290306888427,0.804699218900732,0.99994931488569,-5.51989443897713,"FAM25A","Down",FALSE,FALSE,FALSE,0.941591405550748,-1.06203178374922,"643161","family with sequence similarity 25 member A"
-0.0751701017548907,13.3054854630432,-0.254257036723452,0.804724170638438,0.99994931488569,-5.51990234424696,"TRAPPC2L","Down",FALSE,FALSE,FALSE,0.949230194842376,-1.05348524039109,"51693","trafficking protein particle complex subunit 2L"
-0.0699326256090789,11.4364616684768,-0.254254756779676,0.804725880544037,0.99994931488569,-5.51990288594342,"API5","Down",FALSE,FALSE,FALSE,0.952682487628905,-1.04966766261114,"8539","apoptosis inhibitor 5"
0.0586193987627066,11.4668325935362,0.254184919391798,0.804778257512184,0.99994931488569,-5.51991947643311,"Q9EPR2","Up",FALSE,FALSE,FALSE,1.04146864013601,1.04146864013601,NA,NA
0.062334907930321,8.77629233784479,0.254183076956019,0.804779639324539,0.99994931488569,-5.5199199140593,"TRIM38","Up",FALSE,FALSE,FALSE,1.04415428977558,1.04415428977558,"10475","tripartite motif containing 38"
-0.0620344214819184,17.8808965084352,-0.254143979611108,0.804808962193481,0.99994931488569,-5.51992919995438,"TUBA1C","Down",FALSE,FALSE,FALSE,0.957912362972279,-1.04393683457339,"84790","tubulin alpha 1c"
0.0646047896214439,5.52544069436888,0.254131653388445,0.804818206882751,0.99994931488569,-5.51993212722761,"CDH6","Up",FALSE,FALSE,FALSE,1.0457984156193,1.0457984156193,"1004","cadherin 6"
0.0730922137984784,13.0682869573399,0.254072400365564,0.804862647200743,0.99994931488569,-5.51994619688591,"HMGXB3","Up",FALSE,FALSE,FALSE,1.05196901653124,1.05196901653124,"22993","HMG-box containing 3"
-0.0590176352733529,10.8430171078417,-0.2540679309939,0.804865999300835,0.99994931488569,-5.51994725800933,"TANC1","Down",FALSE,FALSE,FALSE,0.959917527088924,-1.04175616319105,"85461","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1"
0.0803452849195523,9.71765250659572,0.254023622989208,0.804899231237717,0.99994931488569,-5.51995777667317,"HSPA4L","Up",FALSE,FALSE,FALSE,1.0572710504195,1.0572710504195,"22824","heat shock protein family A (Hsp70) member 4 like"
-0.0627572471645941,9.53759751103239,-0.253974052710831,0.80493641047745,0.99994931488569,-5.51996954245352,"ANKRD26","Down",FALSE,FALSE,FALSE,0.957432545539331,-1.04446000364098,"22852","ankyrin repeat domain containing 26"
-0.0757186934984162,11.2415084720826,-0.253916026119863,0.804979932865707,0.99994931488569,-5.51998331251463,"DYRK4","Down",FALSE,FALSE,FALSE,0.948869314102878,-1.0538859094052,"8798","dual specificity tyrosine phosphorylation regulated kinase 4"
0.0625523639787167,5.38530137757831,0.253904824002907,0.804988335006528,0.99994931488569,-5.51998597048804,"XLOC_000951","Up",FALSE,FALSE,FALSE,1.04431168601823,1.04431168601823,NA,NA
-0.0661136700804361,5.32426412100245,-0.253901917681948,0.804990514895033,0.99994931488569,-5.51998666006417,"XLOC_001374","Down",FALSE,FALSE,FALSE,0.955207672513457,-1.04689276350627,NA,NA
0.0597052020783106,12.422609612637,0.253900749728645,0.804991390919899,0.99994931488569,-5.5199869371796,"SDSL","Up",FALSE,FALSE,FALSE,1.0422527668716,1.0422527668716,"113675","serine dehydratase like"
-0.0777480020132177,13.591554984793,-0.253878135638606,0.805008352703212,0.99994931488569,-5.51999230248332,"FAM195A","Down",FALSE,FALSE,FALSE,0.947535563787454,-1.05536935838359,NA,NA
